snapped_at,price,market_cap,total_volume
2020-09-21 00:00:00 UTC,0.004725268597861997,98166180.47736567,4437049.939357264
2020-09-22 00:00:00 UTC,0.004581882792347391,95168292.36218004,4285437.199468241
2020-09-23 00:00:00 UTC,0.004607865398575511,95896870.17165902,3081019.8568086163
2020-09-24 00:00:00 UTC,0.004519230876657647,93945823.52761461,3828059.09736397
2020-09-25 00:00:00 UTC,0.004751350555430125,98894718.59094551,3406928.250476046
2020-09-26 00:00:00 UTC,0.005161192889178828,107296957.85717651,3328869.4813514072
2020-09-27 00:00:00 UTC,0.005287881949434211,110044721.41403225,4562213.709575403
2020-09-28 00:00:00 UTC,0.005158736501573316,107410920.3705734,4071821.966135952
2020-09-29 00:00:00 UTC,0.005099320716951189,106331494.3712285,4366442.444334425
2020-09-30 00:00:00 UTC,0.005290701597619669,110884658.81220157,4970935.486663263
2020-10-01 00:00:00 UTC,0.0051701666150563924,107673803.17697217,4423746.823770913
2020-10-02 00:00:00 UTC,0.004683719569958507,97669596.88323212,5878300.500539587
2020-10-03 00:00:00 UTC,0.004644848272427228,96939705.70129228,4293311.718033677
2020-10-04 00:00:00 UTC,0.004732893527822469,98911193.81901306,4106347.5318290186
2020-10-05 00:00:00 UTC,0.004775336551910342,100047754.60527736,3847744.7854428226
2020-10-06 00:00:00 UTC,0.004946473792106654,103273203.67562595,4441154.751130827
2020-10-07 00:00:00 UTC,0.004549698598604904,95197977.60603438,4319494.623053839
2020-10-08 00:00:00 UTC,0.004583243605096019,95941872.35337795,4311924.009043077
2020-10-09 00:00:00 UTC,0.004563384298124997,95458080.40065466,4460942.900135677
